kappa,g_1,delta_r1,min_snr,snr_200ns,meets_spec,Omega_q1_mag,phi_q1,Omega_q2_mag,phi_q2
8.222222222222221,0.15000000000000002,0.4,8.42559468481732e-06,4.646923758196014e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.5,5.393470134153935e-06,2.9746321112126904e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.6,3.7458765464846505e-06,2.065943517375138e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.7,2.752254757140744e-06,1.517936537181366e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.8,2.107285596664825e-06,1.1622201008661924e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,0.9,1.6650648353410082e-06,9.183244188360367e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.15000000000000002,1.0,1.3487309405821119e-06,7.43858455771536e-22,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.1,0.00023323413636907995,1.2863439199951328e-19,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.2,5.9527333249613195e-05,3.283079586514393e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.30000000000000004,2.6560267581861555e-05,1.4648644169010592e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.4,1.4960706113203428e-05,8.251199265745443e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.5,9.580957439888658e-06,5.284134879394424e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.6,6.6557488742012064e-06,3.6708100412003796e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.7,4.890960349347386e-06,2.697485542324046e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.8,3.745149802687167e-06,2.0655427002049586e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,0.9,2.9594061334921635e-06,1.6321856422380124e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.2,1.0,2.3972785802246176e-06,1.3221584002294929e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.1,0.0003509005059307893,1.9353030364860716e-19,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.2,9.208327057793292e-05,5.078620011855771e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.30000000000000004,4.131376971208257e-05,2.2785565315841904e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.4,2.331667377064573e-05,1.2859721997091142e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.5,1.4945832464471046e-05,8.242996080777368e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.6,1.0387815394581676e-05,5.729136987780762e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.7,7.635754293849819e-06,4.211307256896286e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.8,5.848059530300151e-06,3.225349401112997e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,0.9,4.6217380740014476e-06,2.549002802014333e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.25,1.0,3.744215970144131e-06,2.065027668472156e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.1,0.0004744463199171829,2.616688742439343e-19,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.2,0.00013025861516473186,7.184084639265176e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.30000000000000004,5.9011262546355677e-05,3.254617011448948e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.4,3.342187033488271e-05,1.8432987713303516e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.5,2.1458461392587114e-05,1.183487193363693e-20,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.6,1.4927707055412264e-05,8.232999469602367e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.7,1.0978854999755661e-05,6.055109941151866e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.8,8.411443608136091e-06,4.63911908957689e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,0.9,6.649202716979296e-06,3.667199673664638e-21,False,0.1,0.0,0.1,1.5707963267948966
8.222222222222221,0.3,1.0,5.38766605133864e-06,2.9714310160570532e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.1,1.2204453415842209e-05,9.158608042577049e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.2,3.0513200880166712e-06,2.2898071504218936e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.30000000000000004,1.3561592783113368e-06,1.0177048369273958e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.4,7.628429443418839e-07,5.724614849366118e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.5,4.882204768394481e-07,3.6637609513330313e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.6,3.3904237219175447e-07,2.5442812479411e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.7,2.490925209322687e-07,1.8692691002406817e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.8,1.9071154375438105e-07,1.4311597733446104e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,0.9,1.5068570884607104e-07,1.1307932423648105e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.05,1.0,1.2205545003216841e-07,9.159427204285308e-23,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.1,4.8751784040180166e-05,3.658488145161734e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.2,1.2201147164465436e-05,9.156126926920466e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.30000000000000004,5.423820448953007e-06,4.0702064969819796e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.4,3.0511133539605522e-06,2.2896520106442622e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.5,1.952776052253322e-06,1.4654249435131249e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.6,1.356118438538494e-06,1.0176741894695154e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.7,9.96342527671331e-07,7.476869611585543e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.8,7.628300220041678e-07,5.724517876054734e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,0.9,6.027327510698463e-07,4.523097293572607e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.1,1.0,4.882151837781888e-07,3.663721230526398e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.1,0.00010905386958128404,8.183747464878766e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.2,2.741237939523744e-05,2.0571116939125114e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.30000000000000004,1.2195642050210218e-05,9.151995714978789e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.4,6.862486934890792e-06,5.149827353381192e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.5,4.392714428000164e-06,3.296431910404425e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.6,3.0507688801912383e-06,2.2893935066271958e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.7,2.241502068528205e-06,1.6820940826098302e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.8,1.7162100813406682e-06,1.2878983530155721e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,0.9,1.356050379538023e-06,1.0176231158418942e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.15000000000000002,1.0,1.0984196602999432e-06,8.242888716252752e-22,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.1,0.00019090716921337018,1.4326278086928422e-19,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.2,4.8542080542900214e-05,3.642751331137341e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.30000000000000004,2.1643193065213867e-05,1.6241736956184417e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.4,1.2187946010045041e-05,9.146220362904336e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.5,7.80433779640095e-06,5.856622043910951e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.6,5.421209325013262e-06,4.0682470269508455e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.7,3.9836076278954766e-06,2.989425221776478e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.8,3.050286791116359e-06,2.2890317317301165e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,0.9,2.4102858528213123e-06,1.808754775359647e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.2,1.0,1.9524374187172715e-06,1.4651708221919086e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.1,0.00028911491454454067,2.1696098066460437e-19,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.2,7.522771868329865e-05,5.645326061577148e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.30000000000000004,3.369336569119258e-05,2.5284567811966294e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.4,1.9004190157209924e-05,1.4261345665063146e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.5,1.2178070115683566e-05,9.138809179261383e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.6,8.462813237424416e-06,6.350762851738421e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.7,6.220159158606443e-06,4.6678042641527824e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.8,4.76359361890134e-06,3.574751391406564e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,0.9,3.764523171895804e-06,2.8250173132569835e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.25,1.0,3.049667260749359e-06,2.2885668165382193e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.1,0.00039489794584595745,2.963439147653429e-19,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.2,0.00010675518397541504,8.01124682302339e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.30000000000000004,4.81978719910115e-05,3.6169208321855435e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.4,2.7263467395320994e-05,2.0459368662196902e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.5,1.749419189616424e-05,1.3128195187390895e-20,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.6,1.2166028533865227e-05,9.129772795219502e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.7,8.945986859338261e-06,6.71335162723221e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.8,6.853094848809353e-06,5.142779234781273e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,0.9,5.4168648933533485e-06,4.0649868279574794e-21,False,0.1,0.0,0.1,1.5707963267948966
9.11111111111111,0.3,1.0,4.388863211437568e-06,3.2935418356274495e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.1,1.0131358531339754e-05,1.005227942427888e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.2,2.5329820979409404e-06,2.513211209181379e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.30000000000000004,1.1257815478724693e-06,1.1169943946712498e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.4,6.332544293891119e-07,6.283116376930596e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.5,4.05283518720011e-07,4.0212012669635216e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.6,2.814471459920136e-07,2.7925034396185813e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.7,2.0677760930451013e-07,2.0516363141068655e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.8,1.5831416391681452e-07,1.5707846164856452e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,0.9,1.2508776521795408e-07,1.241114076300672e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.05,1.0,1.0132110765152606e-07,1.0053025786620691e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.1,4.0479916979151265e-05,4.016395582954754e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.2,1.0129079944092566e-05,1.0050018622271874e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.30000000000000004,4.50256340233093e-06,4.467419182309509e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.4,2.5328396328349385e-06,2.51306985606972e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.5,1.6210611285881876e-06,1.6084081298671073e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.6,1.1257534046627612e-06,1.1169664711299985e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.7,8.270914480673368e-07,8.206356847095868e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.8,6.332455244852351e-07,6.283028022953448e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,0.9,5.003441116909392e-07,4.964387355803917e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.1,1.0,4.0527987123034986e-07,4.021165076767353e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.1,9.063954283830195e-05,8.993206672935894e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.2,2.276271294189294e-05,2.258504130899596e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.30000000000000004,1.0125285334065073e-05,1.0046253630619024e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.4,5.6971537155676385e-06,5.65268526375814e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.5,3.6466765404965406e-06,3.618212842990401e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.6,2.5326022384692876e-06,2.5128343146573918e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.7,1.8607706441547767e-06,1.8462466214849968e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.8,1.42469391463147e-06,1.4135736367086612e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,0.9,1.125706503482195e-06,1.1169199360309866e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.15000000000000002,1.0,9.118352599107066e-07,9.047180388670225e-22,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.1,0.00015907900033954565,1.5783732823209094e-19,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.2,4.033517390149665e-05,4.002034252667078e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.30000000000000004,1.7974336866125995e-05,1.7834040329882828e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.4,1.0119979244787816e-05,1.0040988957386886e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.5,6.479580708736666e-06,6.4290051166291776e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.6,4.500763736774186e-06,4.4656335638269854e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.7,3.30715111874903e-06,3.281337546306889e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.8,2.5322699860231414e-06,2.5125046555679684e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,0.9,2.000931839156501e-06,1.9853138050458038e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.2,1.0,1.6208277592630834e-06,1.6081765820783536e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.1,0.00024212782855705716,2.40237928755599e-19,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.2,6.25950581636558e-05,6.210647992504214e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.30000000000000004,2.7999196820703487e-05,2.778065243930056e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.4,1.578523425848071e-05,1.5662024500771906e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.5,1.011316801816601e-05,1.0034230894979687e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.6,7.027047476638882e-06,6.972198698164798e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.7,5.1645091818213564e-06,5.124198223202847e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.8,3.9549627418317225e-06,3.924092753259546e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,0.9,3.12538870080957e-06,3.100993853177474e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.25,1.0,2.5318429750726273e-06,2.5120809776003482e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.1,0.0003333696564911989,3.3076757951653e-19,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.2,8.904271281175571e-05,8.834770056856543e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.30000000000000004,4.009697945719645e-05,3.9784007280611755e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.4,2.265988570957547e-05,2.2483016682339715e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.5,1.453381610637725e-05,1.4420374143354815e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.6,1.0104859775569541e-05,1.002598750137694e-20,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.7,7.429277805743787e-06,7.37128946655235e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.8,5.690678235473231e-06,5.646260327248986e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,0.9,4.497768553239029e-06,4.4626617588386144e-21,False,0.1,0.0,0.1,1.5707963267948966
10.0,0.3,1.0,3.6440217691972852e-06,3.615578793190947e-21,False,0.1,0.0,0.1,1.5707963267948966
